"","host_id","mean_price","min_price","max_price","count_multilisting","host_since","first_seen","last_seen","host_identity_verified","review_scores_rating","host_is_superhost_2019","max_reviews_per_month","min_reviews_per_month","avg_number_reviews","list_count_frame","diff_value","diff_change","exists_in_2019"
"14222","21866971",140,140,140,2,2014,2017,2019,"t",1,"t",92,92,69,1,1,"inc","y"
"14223","218680572",233,233,233,2,2018,2018,2019,"f",1,"f",145,145,276,NA,NA,NA,"n"
"14224","218689235",109,109,109,2,2018,2018,2019,"f",1,"f",328,328,321,NA,NA,NA,"n"
"14225","218696516",122,122,122,2,2018,2018,2019,"f",36,"f",130,130,306,NA,NA,NA,"n"
"14226","218708246",223,205,232,37,2018,2019,2019,"f",16.6666666666667,"f",878,100,190.666666666667,NA,NA,NA,"n"
"14227","218762580",43,43,43,2,2018,2018,2018,"f",1,"f",23,23,2,NA,NA,NA,"n"
"14228","218770781",66,66,66,2,2018,2018,2019,"f",1,"f",59,59,113,NA,NA,NA,"n"
"14229","21877498",61.5,50,73,25,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,2,23,"inc","y"
"14230","21878092",92,92,92,2,2014,2018,2019,"f",1,"f",75,75,354,1,1,"inc","y"
"14231","218793561",513,513,513,2,2018,2018,2019,"f",49,"f",179,179,332,NA,NA,NA,"n"
"14232","218815192",296,296,296,2,2018,2018,2019,"f",1,"t",169,169,343,NA,NA,NA,"n"
"14233","218823486",507,481,533,25,2018,2018,2018,"f",36,"f",99,99,153.5,NA,NA,NA,"n"
"14234","218825786",509,509,509,2,2018,2018,2019,"f",42,"f",90,90,113,NA,NA,NA,"n"
"14235","21882649",650,650,650,2,2014,2016,2016,"t",45,"f",23,23,332,1,1,"inc","y"
"14236","218840878",599,599,599,2,2018,2018,2019,"f",32,"f",43,43,113,NA,NA,NA,"n"
"14237","2188481",92,92,92,37,2012,2018,2018,"t",1,"f",13,13,2,NA,NA,NA,"n"
"14238","21886798",586,586,586,2,2014,2018,2018,"f",1,"f",14,14,2,NA,NA,NA,"n"
"14239","21887204",552,552,552,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14240","218883687",50,50,50,2,2018,2018,2019,"f",41,"f",137,137,332,NA,NA,NA,"n"
"14241","21888830",156,156,156,2,2014,2018,2019,"t",1,"f",70,70,216,NA,NA,NA,"n"
"14242","21889213",443,443,443,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"14243","21890513",473,149,509,3,2014,2018,2018,"f",27.8,"f",58,22,34.8,NA,NA,NA,"n"
"14244","21890988",193,193,193,2,2014,2017,2019,"t",47,"f",181,181,177,1,1,"inc","y"
"14245","21891606",384,384,384,2,2014,2017,2018,"f",1,"f",12,12,113,2,0,"same","y"
"14246","21892425",401,401,401,25,2014,2018,2019,"t",43,"f",691,691,349,1,24,"inc","y"
"14247","21892444",25,25,25,25,2014,2014,2018,"t",45,"f",43,43,147,2,23,"inc","y"
"14248","218936218",206,206,206,2,2018,2018,2019,"f",1,"f",116,116,306,NA,NA,NA,"n"
"14249","21893700",378,378,378,50,2014,2015,2019,"t",46,"f",314,314,4,4,46,"inc","y"
"14250","2189385",169,169,169,25,2012,2018,2018,"t",1,"f",22,22,216,2,23,"inc","y"
"14251","21894410",650,650,650,2,2014,2015,2016,"f",1,"f",7,7,216,1,1,"inc","y"
"14252","21894419",601,601,601,2,2014,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"14253","218959287",3,3,3,2,2018,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14254","218962389",69.5,66,73,25,2018,2018,2018,"f",1,"f",287,21,109,NA,NA,NA,"n"
"14255","218964703",63,60,66,25,2018,2018,2018,"f",1,"f",100,35,2,NA,NA,NA,"n"
"14256","21896897",586,586,586,25,2014,2016,2018,"f",42,"f",22,22,332,NA,NA,NA,"n"
"14257","218969291",177,58,296,25,2018,2018,2018,"f",1,"f",100,69,109,NA,NA,NA,"n"
"14258","218969354",534,534,534,2,2018,2018,2019,"f",48,"f",755,755,217,NA,NA,NA,"n"
"14259","218978124",603,603,603,2,2018,2018,2019,"f",1,"f",467,467,3,NA,NA,NA,"n"
"14260","218984753",528,528,528,2,2018,2018,2019,"f",38,"f",431,431,36,NA,NA,NA,"n"
"14261","218986739",166,166,166,2,2018,2018,2019,"f",45,"f",412,412,69,NA,NA,NA,"n"
"14262","21901103",570,570,570,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"14263","21902316",533,533,533,2,2014,2016,2019,"t",46,"f",144,144,303,2,0,"same","y"
"14264","21903562",106,106,106,2,2014,2014,2019,"t",40,"f",419,419,99,1,1,"inc","y"
"14265","21904",140,140,140,2,2009,2009,2018,"t",45,"f",23,23,188,1,1,"inc","y"
"14266","21905971",603,603,603,2,2014,2015,2018,"f",44,"f",94,94,298,1,1,"inc","y"
"14267","21906247",570,570,570,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"14268","219080539",3,3,3,2,2018,2018,2019,"f",39,"f",311,311,14,NA,NA,NA,"n"
"14269","219099148",481,481,481,2,2018,2018,2018,"f",39,"f",406,406,47,NA,NA,NA,"n"
"14270","219104513",445,392,498,25,2018,2019,2019,"f",1,"f",292,292,108.5,NA,NA,NA,"n"
"14271","219107600",444,444,444,59,2018,2018,2019,"f",50,"t",505,505,114,NA,NA,NA,"n"
"14272","219113745",373,373,373,2,2018,2018,2019,"f",1,"f",174,174,276,NA,NA,NA,"n"
"14273","219155591",92,92,92,2,2018,2018,2018,"f",23,"f",162,162,332,NA,NA,NA,"n"
"14274","219158504",109,109,109,2,2018,2018,2019,"f",29,"f",289,289,321,NA,NA,NA,"n"
"14275","219167320",533,533,533,2,2018,2018,2019,"f",48,"f",388,388,25,NA,NA,NA,"n"
"14276","21921207",162,162,162,2,2014,2014,2019,"t",50,"t",185,185,364,1,1,"inc","y"
"14277","21921891",603,603,603,2,2014,2017,2017,"t",NA,"f",5,5,2,1,1,"inc","y"
"14278","21923346",199,199,199,2,2014,2018,2019,"f",48,"f",93,93,321,1,1,"inc","y"
"14279","21924395",542,542,542,2,2014,2018,2018,"f",50,"f",107,107,343,NA,NA,NA,"n"
"14280","219262205",533,533,533,2,2018,2018,2019,"f",50,"t",750,750,241,NA,NA,NA,"n"
"14281","219266297",603,603,603,2,2018,2018,2019,"f",44,"f",769,769,207,NA,NA,NA,"n"
"14282","21929511",635,635,635,2,2014,2017,2017,"f",1,"f",4,4,2,1,1,"inc","y"
"14283","21929547",652,652,652,2,2014,2014,2019,"t",47,"t",419,419,98,1,1,"inc","y"
"14284","21930131",482,482,482,2,2014,2017,2018,"t",49,"f",32,32,343,NA,NA,NA,"n"
"14285","21930475",580,580,580,2,2014,2014,2018,"f",43,"f",14,14,332,1,1,"inc","y"
"14286","219305025",603,603,603,2,2018,2018,2019,"f",1,"f",101,101,216,NA,NA,NA,"n"
"14287","219307090",3,3,3,2,2018,2018,2019,"f",1,"f",46,46,113,NA,NA,NA,"n"
"14288","21930989",627,627,627,2,2014,2014,2019,"t",45,"f",616,616,208,1,1,"inc","y"
"14289","219320",43,43,43,2,2010,2016,2016,"f",47,"f",14,14,276,1,1,"inc","y"
"14290","219330285",603,603,603,2,2018,2018,2018,"f",49,"f",138,138,321,NA,NA,NA,"n"
"14291","219333557",396.4,281,528,59,2018,2018,2019,"f",29.4,"t",477,92,110.4,NA,NA,NA,"n"
"14292","21933424",46,46,46,67,2014,2018,2018,"f",1,"f",24,24,216,3,64,"inc","y"
"14293","21934258",551,551,551,37,2014,2019,2019,"t",1,"f",100,100,2,NA,NA,NA,"n"
"14294","219347424",92,92,92,25,2018,2018,2018,"f",23,"f",65,36,109,NA,NA,NA,"n"
"14295","21935479",334,80,588,25,2014,2015,2017,"t",44,"t",138,53,203.5,1,24,"inc","y"
"14296","21937063",436,436,436,2,2014,2016,2019,"t",1,"f",33,33,25,1,1,"inc","y"
"14297","21937306",92,92,92,2,2014,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"14298","21938126",461.5,353,570,25,2014,2018,2019,"t",22,"f",73,42,304,NA,NA,NA,"n"
"14299","21938150",659,659,659,2,2014,2015,2019,"t",40,"f",283,283,12,2,0,"same","y"
"14300","219382581",112,112,112,2,2018,2018,2018,"f",42,"f",44,44,113,NA,NA,NA,"n"
"14301","21938678",130,130,130,2,2014,2014,2018,"t",48,"t",126,126,329,1,1,"inc","y"
"14302","21940002",175,175,175,2,2014,2015,2017,"t",49,"f",14,14,321,1,1,"inc","y"
"14303","21940136",296,296,296,2,2014,2018,2019,"t",48,"t",542,542,199,NA,NA,NA,"n"
"14304","21940966",277,73,481,37,2014,2015,2019,"t",25.5,"f",407,16,334.5,2,35,"inc","y"
"14305","21941065",162,162,162,2,2014,2014,2019,"t",50,"t",287,287,20,1,1,"inc","y"
"14306","21942287",462,443,481,25,2014,2019,2019,"t",1,"f",46,46,1.5,1,24,"inc","y"
"14307","21942537",186,186,186,2,2014,2017,2019,"f",45,"f",423,423,334,1,1,"inc","y"
"14308","219449657",169,169,169,2,2018,2018,2019,"f",1,"f",347,347,332,NA,NA,NA,"n"
"14309","219450574",318.25,100,614,50,2018,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14310","219453344",437,437,437,2,2018,2018,2019,"f",45,"f",408,408,58,NA,NA,NA,"n"
"14311","219459418",444,444,444,2,2018,2018,2019,"f",47,"f",290,290,14,NA,NA,NA,"n"
"14312","219459564",354,354,354,7,2018,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14313","21946213",570,570,570,2,2014,2018,2018,"f",1,"f",7,7,2,1,1,"inc","y"
"14314","219462780",533,533,533,2,2018,2018,2018,"f",1,"f",36,36,2,NA,NA,NA,"n"
"14315","219465297",474,474,474,2,2018,2018,2019,"f",1,"f",153,153,332,NA,NA,NA,"n"
"14316","219471595",109,109,109,2,2018,2018,2018,"f",46,"f",170,170,343,NA,NA,NA,"n"
"14317","219490225",400,400,400,2,2018,2018,2019,"f",50,"t",442,442,36,NA,NA,NA,"n"
"14318","219494713",532,532,532,2,2018,2018,2019,"f",1,"f",291,291,3,NA,NA,NA,"n"
"14319","219499104",533,533,533,2,2018,2018,2018,"f",48,"f",295,295,14,NA,NA,NA,"n"
"14320","219499219",559.5,533,586,37,2018,2018,2018,"f",1,"f",146,22,167,NA,NA,NA,"n"
"14321","219502160",92,92,92,2,2018,2018,2018,"f",1,"f",23,23,2,NA,NA,NA,"n"
"14322","219505617",619,619,619,2,2018,2019,2019,"f",1,"f",567,567,306,NA,NA,NA,"n"
"14323","2195090",586,586,586,2,2012,2017,2017,"t",22,"f",11,11,113,1,1,"inc","y"
"14324","219517861",156.674285714286,17,459,22,2018,2019,2019,"f",7.53846153846154,"f",267,58,3.62857142857143,NA,NA,NA,"n"
"14325","219524",162,162,162,2,2010,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"14326","219544415",578,570,586,25,2018,2018,2019,"f",43,"f",183,162,337.5,NA,NA,NA,"n"
"14327","219548329",659,659,659,2,2018,2018,2019,"f",48,"t",394,394,69,NA,NA,NA,"n"
"14328","219548549",98,98,98,2,2018,2018,2018,"f",32,"f",21,21,2,NA,NA,NA,"n"
"14329","2195782",562,562,562,2,2012,2012,2018,"t",45,"f",10,10,343,1,1,"inc","y"
"14330","21959207",233,233,233,25,2014,2017,2019,"f",50,"t",407,407,313,2,23,"inc","y"
"14331","21960625",634,634,634,2,2014,2016,2016,"t",1,"f",3,3,2,1,1,"inc","y"
"14332","2196083",106,106,106,2,2012,2014,2019,"t",48,"t",63,63,232,1,1,"inc","y"
"14333","21962039",474,474,474,2,2014,2015,2018,"f",42,"f",13,13,321,NA,NA,NA,"n"
"14334","2196224",69.6666666666667,2,164,37,2012,2018,2018,"t",NA,"f",8,8,1.33333333333333,NA,NA,NA,"n"
"14335","21963202",119,39,199,59,2014,2018,2019,"f",51,"f",769,769,178.5,1,58,"inc","y"
"14336","21964818",233,233,233,2,2014,2015,2015,"t",13,"f",2,2,2,1,1,"inc","y"
"14337","21965282",512.666666666667,391,565,79,2014,2014,2017,"t",31.3333333333333,"t",71,22,214.777777777778,7,72,"inc","y"
"14338","219666829",319,319,319,2,2018,2019,2019,"f",1,"f",45,45,2,NA,NA,NA,"n"
"14339","219670910",353,353,353,2,2018,2018,2018,"f",1,"f",43,43,113,NA,NA,NA,"n"
"14340","219678120",169,169,169,2,2018,2018,2019,"f",1,"f",147,147,306,NA,NA,NA,"n"
"14341","219700887",136,136,136,2,2018,2018,2019,"f",51,"t",615,615,147,NA,NA,NA,"n"
"14342","219712206",292,292,292,2,2018,2018,2019,"f",40,"t",332,332,36,NA,NA,NA,"n"
"14343","219713357",233,233,233,2,2018,2019,2019,"f",NA,"f",100,100,2,NA,NA,NA,"n"
"14344","219718268",206,206,206,2,2018,2018,2019,"f",47,"t",414,414,14,NA,NA,NA,"n"
"14345","219720888",43,43,43,2,2018,2018,2019,"f",47,"f",769,769,207,NA,NA,NA,"n"
"14346","219721895",92,92,92,2,2018,2018,2019,"f",46,"f",423,423,69,NA,NA,NA,"n"
"14347","219725282",402,402,402,2,2018,2018,2018,"f",1,"f",58,58,113,NA,NA,NA,"n"
"14348","219727469",586,586,586,37,2018,2018,2019,"f",21.5,"t",666,267,107,NA,NA,NA,"n"
"14349","219738858",147.333333333333,111,169,37,2018,2018,2019,"f",31.6666666666667,"t",278,100,220.666666666667,NA,NA,NA,"n"
"14350","219746152",533,533,533,2,2018,2018,2019,"f",47,"f",141,141,276,NA,NA,NA,"n"
"14351","21976382",11,11,11,2,2014,2015,2018,"t",45,"f",107,107,300,NA,NA,NA,"n"
"14352","21976589",140,140,140,2,2014,2019,2019,"f",2,"f",88,88,2,NA,NA,NA,"n"
"14353","21977919",410,410,410,2,2014,2015,2015,"t",NA,"f",2,2,2,1,1,"inc","y"
"14354","219782181",598.5,594,603,25,2018,2018,2019,"f",38,"f",354,350,36,NA,NA,NA,"n"
"14355","219784095",565,565,565,2,2018,2018,2018,"f",1,"f",158,158,332,NA,NA,NA,"n"
"14356","219785279",565,565,565,2,2018,2018,2019,"f",1,"f",338,338,25,NA,NA,NA,"n"
"14357","21979970",3,3,3,2,2014,2014,2018,"f",49,"t",13,13,332,1,1,"inc","y"
"14358","219848970",549.5,534,565,37,2018,2018,2019,"f",45,"f",511,511,63,NA,NA,NA,"n"
"14359","21985267",634,634,634,2,2014,2018,2019,"f",40,"f",440,440,114,NA,NA,NA,"n"
"14360","21986616",634,634,634,2,2014,2016,2017,"t",48,"f",79,79,188,2,0,"same","y"
"14361","219879114",106,106,106,2,2018,2018,2019,"f",49,"t",473,473,91,NA,NA,NA,"n"
"14362","219908197",397,397,397,2,2018,2018,2019,"f",49,"t",319,319,25,NA,NA,NA,"n"
"14363","219914047",234.666666666667,32,640,37,2018,2018,2019,"f",39.6666666666667,"f",411,109,133.333333333333,NA,NA,NA,"n"
"14364","2199141",92,92,92,2,2012,2019,2019,"f",1,"f",757,757,332,NA,NA,NA,"n"
"14365","219924114",32,32,32,2,2018,2018,2019,"f",1,"t",420,420,69,NA,NA,NA,"n"
"14366","2199280",92,92,92,2,2012,2016,2017,"t",47,"f",40,40,58,1,1,"inc","y"
"14367","219930693",377,353,401,25,2018,2018,2019,"f",23,"f",105,65,261,NA,NA,NA,"n"
"14368","219931660",32,32,32,2,2018,2018,2019,"f",35,"f",431,431,80,NA,NA,NA,"n"
"14369","2199502",480,480,480,2,2012,2013,2019,"t",49,"t",154,154,8,1,1,"inc","y"
"14370","219970",484,365,603,25,2010,2016,2016,"t",23,"f",28,11,285,2,23,"inc","y"
"14371","2199778",237.5,156,319,25,2012,2017,2018,"t",24,"f",45,25,139,1,24,"inc","y"
"14372","219981147",92,92,92,2,2018,2018,2019,"f",1,"f",174,174,343,NA,NA,NA,"n"
"14373","2199878",58,58,58,2,2012,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14374","22002554",140,140,140,25,2014,2018,2019,"t",1,"f",31,31,216,NA,NA,NA,"n"
"14375","22004774",25,25,25,2,2014,2017,2017,"t",42,"f",12,12,113,1,1,"inc","y"
"14376","220055820",603,603,603,2,2018,2018,2018,"f",1,"f",109,109,306,NA,NA,NA,"n"
"14377","22005943",603,603,603,2,2014,2014,2018,"f",44,"t",303,303,32,1,1,"inc","y"
"14378","220060177",578,570,586,25,2018,2018,2018,"f",21.5,"f",101,93,276,NA,NA,NA,"n"
"14379","22006854",629,629,629,2,2014,2014,2019,"f",48,"f",677,677,238,1,1,"inc","y"
"14380","220071184",515,515,515,2,2018,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14381","22007415",25,25,25,2,2014,2015,2016,"t",1,"f",5,5,113,1,1,"inc","y"
"14382","22009089",270,270,270,2,2014,2014,2018,"f",47,"f",155,155,347,1,1,"inc","y"
"14383","220095360",257,257,257,2,2018,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14384","22010249",578,570,586,25,2014,2018,2019,"f",25.5,"t",392,171,200.5,NA,NA,NA,"n"
"14385","22010885",162,162,162,2,2014,2014,2014,"t",1,"f",2,2,2,1,1,"inc","y"
"14386","22011028",115,115,115,2,2014,2019,2019,"t",1,"f",50,50,2,NA,NA,NA,"n"
"14387","22011099",162,162,162,2,2014,2015,2018,"t",49,"f",49,49,125,1,1,"inc","y"
"14388","22011768",353.333333333333,220,420,50,2014,2017,2019,"t",49,"f",655,158,273.333333333333,1,49,"inc","y"
"14389","220121415",32,32,32,2,2018,2018,2019,"f",50,"f",342,342,25,NA,NA,NA,"n"
"14390","220125576",577,577,577,25,2018,2019,2019,"f",NA,"f",59,59,2,NA,NA,NA,"n"
"14391","220129825",100.5,92,109,25,2018,2018,2018,"f",24,"t",722,63,145,NA,NA,NA,"n"
"14392","2201403",481,481,481,2,2012,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14393","220149091",575.166666666667,522,619,73,2018,2018,2018,"f",29.3333333333333,"f",319,109,107.333333333333,NA,NA,NA,"n"
"14394","220152135",169,169,169,2,2018,2018,2019,"f",34,"f",296,296,3,NA,NA,NA,"n"
"14395","22017065",233,233,233,2,2014,2015,2019,"t",51,"t",39,39,114,1,1,"inc","y"
"14396","220189375",525.5,481,570,25,2018,2018,2019,"f",32,"f",380,363,36,NA,NA,NA,"n"
"14397","22019073",634,634,634,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"14398","220197047",270,270,270,2,2018,2018,2019,"f",49,"t",374,374,47,NA,NA,NA,"n"
"14399","22019825",92,92,92,2,2014,2017,2018,"t",1,"f",9,9,113,1,1,"inc","y"
"14400","22020193",659,659,659,37,2014,2016,2018,"t",39,"f",299,299,338,3,34,"inc","y"
"14401","22020703",586,586,586,2,2014,2016,2019,"t",48,"f",500,500,41,2,0,"same","y"
"14402","22022473",31,31,31,25,2014,2014,2018,"f",49,"t",148,148,342,1,24,"inc","y"
"14403","220229838",379.909090909091,175,661,7,2018,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14404","22023014",570,570,570,2,2014,2014,2019,"t",46,"t",175,175,356,1,1,"inc","y"
"14405","220232423",39,39,39,2,2018,2018,2019,"f",38,"f",361,361,47,NA,NA,NA,"n"
"14406","22023754",235.5,43,428,37,2014,2018,2019,"f",24.5,"t",478,92,96.5,NA,NA,NA,"n"
"14407","220242803",73,73,73,2,2018,2018,2019,"f",1,"f",320,320,343,NA,NA,NA,"n"
"14408","22024939",444,444,444,25,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,2,23,"inc","y"
"14409","220279638",176,176,176,2,2018,2018,2019,"f",34,"f",288,288,3,NA,NA,NA,"n"
"14410","22028840",509,509,509,2,2014,2016,2018,"t",47,"f",285,285,334,1,1,"inc","y"
"14411","22029264",623,623,623,2,2014,2018,2018,"f",NA,"f",11,11,2,NA,NA,NA,"n"
"14412","220296324",244,244,244,2,2018,2018,2018,"f",46,"f",168,168,332,NA,NA,NA,"n"
"14413","220306297",258,258,258,25,2018,2019,2019,"f",32,"f",46,46,2,NA,NA,NA,"n"
"14414","220307306",634,634,634,2,2018,2018,2018,"f",47,"f",88,88,276,NA,NA,NA,"n"
"14415","220322871",650,650,650,2,2018,2018,2018,"f",1,"f",22,22,2,NA,NA,NA,"n"
"14416","2203415",619,619,619,2,2012,2015,2015,"t",45,"f",14,14,321,1,1,"inc","y"
"14417","2203467",296,296,296,2,2012,2018,2018,"t",1,"f",58,58,332,1,1,"inc","y"
"14418","2203563",92,92,92,2,2012,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"14419","220378888",130,130,130,2,2018,2018,2019,"f",30,"f",171,171,343,NA,NA,NA,"n"
"14420","2203817",92,92,92,2,2012,2014,2018,"t",48,"f",18,18,3,1,1,"inc","y"
"14421","2203885",354,354,354,2,2012,2013,2019,"f",46,"t",305,305,83,2,0,"same","y"
"14422","2204011",586,586,586,2,2012,2016,2019,"f",1,"f",35,35,14,1,1,"inc","y"
"14423","22040625",528,528,528,2,2014,2018,2018,"f",NA,"f",8,8,2,1,1,"inc","y"
"14424","2204078",397,397,397,25,2012,2012,2019,"t",43,"f",46,46,270,2,23,"inc","y"
"14425","220414847",156,156,156,2,2018,2018,2019,"f",43,"f",533,533,91,NA,NA,NA,"n"
"14426","220419710",130,130,130,2,2018,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14427","22042097",481,481,481,2,2014,2018,2018,"f",1,"f",8,8,2,1,1,"inc","y"
"14428","220439048",392,392,392,2,2018,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14429","220447646",495,495,495,2,2018,2018,2018,"f",1,"f",148,148,332,NA,NA,NA,"n"
"14430","22044830",92,92,92,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"14431","220468724",88,88,88,2,2018,2018,2019,"f",45,"t",209,209,298,NA,NA,NA,"n"
"14432","220470720",482,482,482,2,2018,2018,2019,"f",47,"t",679,679,199,NA,NA,NA,"n"
"14433","22047286",233,233,233,2,2014,2015,2015,"t",40,"f",12,12,306,1,1,"inc","y"
"14434","220479551",481,481,481,2,2018,2019,2019,"f",1,"f",46,46,2,NA,NA,NA,"n"
"14435","2204797",295,295,295,2,2012,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"14436","220480440",481,481,481,25,2018,2019,2019,"f",44.5,"f",467,267,194.5,NA,NA,NA,"n"
"14437","22050715",570,570,570,2,2014,2018,2018,"f",25,"f",73,73,216,NA,NA,NA,"n"
"14438","22051363",481,481,481,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14439","22053246",263,263,263,15,2014,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14440","22053663",233,233,233,2,2014,2018,2019,"f",41,"f",424,424,241,NA,NA,NA,"n"
"14441","2205455",634,634,634,2,2012,2012,2018,"f",32,"f",4,4,216,1,1,"inc","y"
"14442","220563751",334,334,334,2,2018,2018,2019,"f",48,"f",499,499,114,NA,NA,NA,"n"
"14443","220568909",206,206,206,2,2018,2018,2018,"f",1,"f",133,133,321,NA,NA,NA,"n"
"14444","220576785",3,3,3,2,2018,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14445","22057975",73,73,73,2,2014,2014,2019,"f",47,"t",279,279,18,1,1,"inc","y"
"14446","22058409",626.5,619,634,25,2014,2016,2016,"t",1,"f",6,6,113,2,23,"inc","y"
"14447","22059655",603,603,603,2,2014,2017,2019,"t",51,"t",401,401,336,1,1,"inc","y"
"14448","220601248",571,556,586,25,2018,2018,2019,"f",21,"f",407,198,173,NA,NA,NA,"n"
"14449","220605010",50,50,50,2,2018,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14450","220607834",140,140,140,2,2018,2018,2019,"f",1,"f",101,101,216,NA,NA,NA,"n"
"14451","220634514",401,401,401,2,2018,2018,2018,"f",NA,"f",21,21,2,NA,NA,NA,"n"
"14452","22063782",140,140,140,2,2014,2016,2016,"t",1,"f",3,3,2,1,1,"inc","y"
"14453","2206506",385.5,152,619,25,2012,2012,2017,"t",48.5,"t",126,10,347.5,2,23,"inc","y"
"14454","220662323",169,169,169,25,2018,2018,2019,"f",48,"t",840,840,273,NA,NA,NA,"n"
"14455","22067387",215,215,215,2,2014,2016,2017,"t",46,"f",81,81,147,1,1,"inc","y"
"14456","22068394",522,522,522,25,2014,2015,2016,"f",1,"f",5,5,113,1,24,"inc","y"
"14457","220688207",92,92,92,2,2018,2018,2019,"f",45,"f",804,804,248,NA,NA,NA,"n"
"14458","22069376",169,169,169,2,2014,2018,2019,"f",46,"f",437,437,177,NA,NA,NA,"n"
"14459","220709091",610,610,610,2,2018,2018,2019,"f",45,"t",714,714,217,NA,NA,NA,"n"
"14460","22073094",25,25,25,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"14461","220734035",533,533,533,2,2018,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14462","220738709",509,509,509,2,2018,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14463","2207585",72,72,72,2,2012,Inf,Inf,"t",NA,"t",-Inf,Inf,1,1,1,"inc","y"
"14464","220762164",152.5,14,291,37,2018,2018,2018,"f",20,"f",183,46,222.5,NA,NA,NA,"n"
"14465","220777416",354,354,354,2,2018,2018,2019,"f",48,"t",631,631,177,NA,NA,NA,"n"
"14466","220786352",50,50,50,2,2018,2018,2019,"f",27,"f",146,146,276,NA,NA,NA,"n"
"14467","22079796",509,509,509,2,2014,2015,2017,"t",1,"f",5,5,113,1,1,"inc","y"
"14468","220806520",481,481,481,2,2018,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"14469","220821659",43,43,43,2,2018,2018,2018,"f",1,"t",287,287,354,NA,NA,NA,"n"
"14470","220836829",145.5,92,199,25,2018,2018,2019,"f",47,"f",387,387,18.5,NA,NA,NA,"n"
"14471","2208374",619,619,619,25,2012,2017,2018,"t",1,"f",31,16,274,2,23,"inc","y"
"14472","2208401",50,50,50,25,2012,2018,2018,"t",47,"f",118,118,354,NA,NA,NA,"n"
"14473","220840708",233,233,233,2,2018,2018,2019,"f",1,"f",191,191,321,NA,NA,NA,"n"
"14474","220845471",481,481,481,2,2018,2018,2018,"f",1,"f",115,115,306,NA,NA,NA,"n"
"14475","22087408",78,50,92,59,2014,2015,2019,"t",34.3333333333333,"t",118,21,285,6,53,"inc","y"
"14476","22088164",169,169,169,2,2014,2014,2019,"f",46,"f",358,358,63,1,1,"inc","y"
"14477","22089161",50,50,50,2,2014,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"14478","22089496",25,25,25,2,2014,2016,2019,"t",38,"f",42,42,58,1,1,"inc","y"
"14479","22089583",169,169,169,2,2014,2014,2015,"t",42,"f",6,6,216,1,1,"inc","y"
"14480","22089863",586,586,586,25,2014,2019,2019,"f",1,"f",267,267,113,1,24,"inc","y"
"14481","2208993",269.333333333333,92,421,37,2012,2014,2018,"t",48.3333333333333,"f",105,28,303.666666666667,3,34,"inc","y"
"14482","22090713",551,551,551,2,2014,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
